kraken_id,PC1,PC2,PC3,PC4
189,0.3235176683489706,-0.27792714870476887,3.816872869456435,-4.182831963301542
190,-0.6452548838503621,-0.30600700239119105,0.5399544228683851,-3.912523735579836
191,10.035361781230451,9.962411356026955,4.416274769050394,3.0588078704503765
192,4.9897253689102765,-8.283172717849252,-2.814787774941151,1.6421131999230751
193,8.160245718649444,-16.000956388614664,-3.688644040684996,4.362900671342332
194,2.701719435400138,-9.020190635548218,-3.4956989675857035,1.497216820718292
195,2.181766526438389,-5.1424162007809295,-1.8001392845378883,-0.6507558491625818
196,2.3773462971799244,-5.413470206637441,-1.8099084907561982,-0.8868245720254228
197,-0.38779920620845576,-2.2497767310223074,-5.442939855532982,-2.405739102152905
198,2.760854995921095,-5.328160057433537,-1.4759191211863443,-0.8011735174396162
199,-0.37625828416044016,-3.7924219003269615,-6.361747701811643,-1.9536451845625236
200,4.128981428014102,-4.767590116975254,-2.4181676551363998,-0.9345594757775874
201,5.687497154206291,-5.499655514478927,-3.0559171368067366,-0.8328150442178217
202,1.6101340055696625,-3.51632036558731,-2.6159122539766946,-2.187761684156234
203,0.27363524130529143,-7.560772614370598,-2.9084114842939783,1.791656536693987
204,1.4373517451433,-9.586921885589984,-2.806367695884251,1.6949034325828176
205,-5.063472878223486,-3.653894800283294,-4.037959696754788,-1.862266988080785
206,-0.6581244754440067,-2.283462989659762,-6.35970564831883,-0.22457575573170951
207,-6.283192146452718,-2.825908103790649,-3.8057093273505247,-1.345941629002738
208,-4.134841598628368,-1.8671036147481477,-5.5478249884645585,-1.196080729276726
209,-3.0454168917979176,-0.1021363632096488,-2.243849087327668,-3.251626881212924
210,-5.037335036456067,-2.7631618297519727,-5.265683147829734,-1.38592546600889
211,-6.002672729369825,-1.683581900122198,-4.413542858602986,-2.680779112188732
212,2.5017918910326897,-1.816483343876913,0.2425008403780204,-2.532817725894509
213,4.5682249760228615,-3.045095664561229,5.853641673908373,-3.576783708593199
214,3.8669189136263196,-10.620557693338405,2.1048998527278964,3.8886121280243757
215,7.42617429141746,-6.420388790783472,3.996064305754558,-0.44870683413354573
216,0.4604055271280705,-5.307329250205131,-4.856794245037202,0.9311324436120914
217,2.0438207625921714,5.473286843258127,1.7998998347367812,-6.002875023196039
218,0.18182983080005427,4.544661760528495,1.0009770955758366,-5.273039446105774
219,-3.354525264877834,-1.8727451029462463,-5.009715028680545,-1.3410205188244468
220,-2.879282796352808,1.247163709593983,-7.3058515937219335,-0.18607166382746274
221,-4.0957622577001045,-3.2061968684145734,-3.0830024443953303,-1.8515909544827347
222,2.7915123849548875,3.7830709110620835,-0.8732102298409676,-3.44310131846791
223,-1.7911716708674763,2.76967694275616,-6.004314273569711,-0.1227555246902803
224,-3.1067552101295,-1.2086695627657826,-5.108756169377382,-1.0879741312070519
225,-6.444278555037916,2.2046948796517496,-3.829976246136463,-3.1707542916875187
226,-2.624772176107388,-3.7574538574013725,-3.079049340001689,-0.10217050026129655
227,-0.2850914435202756,-2.99062201997027,-2.8467871603069854,0.5072678359282053
228,1.9318683185541807,6.463361689361731,5.180458838597692,-5.402705858443338
229,-0.04570844800775341,-2.681761211216641,-2.3817116522901305,-1.2551324602022178
230,-2.6632420544684683,-0.5909204780091106,-5.899115104883202,-0.39270623269553
231,-0.7826774475018107,-0.07251987840504995,-6.146033802064064,-1.438855517138685
232,1.6698655753457712,-0.5370703429339924,-8.385260521195573,1.4017123486471204
233,-1.2629196915700416,-0.17318729524187457,-5.2869537847875865,-1.1305517720129075
234,-0.00045081062945909975,-1.308396343644599,-6.4260226531614695,3.417652219064198
235,5.8400184517223535,-6.020678107569671,-0.5913191885588543,9.513765462839931
236,-5.180628481156819,-3.079094811019025,-3.1136374140822403,-1.6989378668580803
237,13.38637512303973,6.804282452637112,1.5678968598811325,-1.4655256460285162
238,-2.9214708270473864,1.9676793285161636,1.4027025715125307,-0.2516124335674497
239,9.121269476243782,5.865753853075978,16.756644636851703,-9.553412600782229
240,2.5628032350610024,0.09042582877536318,-5.993271207452273,-2.1126218421814156
241,-5.448824485130687,-1.0553605998632773,1.5165679454051038,-4.342170120868014
242,-2.8165608339992763,-3.1979437948479847,-4.479018592055437,-2.1221806830095447
243,-14.627992248442535,-2.9763194066072804,-0.9879277672557125,-4.95387236116999
244,3.294313529075874,8.74742463905969,0.3657278012042763,-4.8399737658774615
245,6.516543702396816,5.478793312794801,-0.08561119371598393,1.2145145071778716
246,2.670480936489269,-0.149791928081114,-6.806390670338425,-1.8861430324708797
247,-5.411854983701605,-3.0095439730256786,5.147399900610713,0.209493404507576
248,-2.780018380862625,-4.9404641725619065,-5.7548845325897595,-2.995928475479939
249,-0.37421916290787627,0.34077413659736416,-3.9318741861766497,-2.214099984817261
250,9.416699876732139,1.3109236830385889,0.9938894576298359,-2.905667706306078
